,DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max
73,4,1955,2617,0.0,78.41,65.27,78.41,0.0,300.08,0.0,34.61,18.07,1.2667,4.6598,0.4989,19141.0,0.2175,0.02,19,,400.0,2016.0,63.4435,7180.93,7174.36,191.63,0,0.48,0.0,0.0,24.8588,0.0,96.59,8.2921,3.8270628746333375,1.442,581.1722738952178,2.6136666666666666,2.56086146,True,15.521041055718475
75,13,1930,2507,0.0,706.08,1650.44,706.08,0.0,3794.11,0.0,1555.28,165.9,0.5895,1.3914,0.0138,126757.39,0.435,0.07,1,,141.6,2007.0,169.5275,94232.83,94221.13,5827.28,0,0.98,0.0,0.0,1.4803,0.0,172.61,1.5992,5.3734845909811915,0.787,6602.03704292023,23.536,22.953416400000002,True,11.054279396222041
76,13,1950,2751,,1002.95,2398.79,1002.95,0.0,6565.77,0.0,2303.52,95.27,1.0709,5.0041,0.0608,527448.6,0.3653,55.67,1,"
						",317.08,2018.0,308.539,213094.03,213034.83,0.0,0,1.6137,0.0,0.0,43.3968,0.0,352.7501,0.8144,6.546457949050302,0.688,10943.170304079711,33.431666666666665,58.8716035,True,9.073609035954657
79,4,1900,3091,0.0,183.86,547.56,183.86,183.86,787.8,787.8,524.3,23.26,0.9102,2.0762,0.1379,90346.63,0.695,8.06,1,"
						",34.1,2021.0,156.3141,22047.41,22038.21,0.0,0,0.5031,0.0,0.0,212.6339,0.0,371.5951,2.6471,4.284781899271184,0.767,1460.905043372232,6.128666666666667,10.51020544,True,13.863015993907085
80,7,2012,2628,0.0,2104.25,2269.7,2104.25,2104.25,8956.04,8956.04,1888.37,454.67,0.4948,2.4462,0.1052,826338.1,0.2534,151.38,1,"
						",220.0,2012.0,51.3341,92727.99,92727.99,0.0,0,0.8915,0.0,69.2784,39.6987,2.3315,162.6428,0.0,4.2561672805037425,0.858,16505.207494089573,70.14166666666667,40.9315846,True,13.956218373298913
81,4,1900,2664,0.0,4134.541,6094.95,4134.54,4134.54,18372.15,18372.15,5777.41,317.55,1.1345,3.3,0.1577,1185463.62,0.3317,201.97,0,,500.0,2003.0,155.7608,472662.97,418147.98,17717.6522,3,0.6767,0.0,20.708,35.6679,1.5583,220.9574,7.2624,4.44357776197594,0.649,33451.675384448725,137.818,152.0477329,True,13.367606730839883
82,13,1950,3449,0.0,333.77,2429.56,878.72,0.0,4566.04,0.0,2171.99,257.57,1.3445,2.0868,0.1864,351025.17,0.5321,0.05,0,,201.0,2012.0,453.25,230561.14,230532.64,2055.1827,0,4.0,0.0,0.0,50.26,2.37,508.76,2.87,5.196239985433357,0.579,8004.129495150099,29.290666666666667,69.15475262,True,11.43134269520197
84,4,1900,2863,0.0,385.0,1001.67,385.0,385.0,2144.33,2144.33,978.95,22.72,1.1003,1.7,0.0086,109050.25,0.4671,11.14,5,,45.59,2012.0,276.1415,81705.35,81671.27,1929.192,0,0.6674,0.0,0.0,35.4042,0.0,314.9478,3.4021,5.569688311688312,0.768,3708.490150206383,12.833333333333334,22.3152537,True,10.664869679573574
85,6,1900,2463,0.0,868.0,2496.49,868.0,868.0,7896.0,7896.0,2444.64,51.85,0.7833,1.3,0.205,107002.96,0.3162,23.93,0,,760.0,2011.0,146.257,396221.01,94768.44,26271.4956,2,4.1134,51.6521,52.942,41.616,410.1067,702.5739,0.0,9.096774193548388,0.746,12432.59264816204,28.933333333333334,39.645830239999995,True,6.529787234042554
86,5,1992,2928,123.0,1986.0,2821.2,1986.0,0.0,6852.0,0.0,2466.06,355.14,1.0853,2.8202,0.3256,333053.1,0.4117,0.03,1,,414.0,2017.0,152.18,258476.68,258476.68,1.828,0,1.10453376,0.0,0.0,0.0,0.0,179.64,27.46,3.4501510574018126,0.855,13441.6527787536,66.2,73.55961491999999,True,17.216637478108584
88,13,1800,2751,,1915.47,6284.17,1915.47,54.51,15331.33,438.12,5951.37,332.8,1.1964,3.6911,0.0309,1036887.0,0.4099,115.02,1,"
						",266.08,2016.0,311.7449,461751.17,461741.96,0.0,0,0.9163,0.0,0.4631,44.6713,2.452,360.167,0.8357,8.003952032660392,0.773,24608.545887105738,63.849000000000004,166.97234296,True,7.4213338307896315
90,5,1990,2699,0.0,1110.1,1779.77,1110.1,1110.1,4360.99,4360.99,1502.73,277.04,1.7299,4.6269,0.802,293663.4,0.4081,104.59,1,"
						",226.8,2018.0,256.685,205921.84,203454.65,0.0,0,0.4745,0.0,38.0327,154.898,2.8262,476.2913,23.8493,3.928465903972615,0.714,8227.352684533622,37.00333333333333,77.62818006,True,15.120406146310817
92,13,1995,2904,,658.89,2127.46,658.89,658.89,2702.62,2702.62,1998.4,153.66,0.6523,1.3479,0.4872,94147.83,0.7872,53.11,1,"
						",228.58,2020.0,163.6647,80458.66,80382.27,0.0,0,0.3226,0.0,0.0,11.0289,0.0,180.6122,5.9186,4.1017772314043315,0.745,5040.839827818244,21.963,30.21349268,True,14.481527554743177
94,13,1920,2463,1.0,136.56,533.15,136.56,0.0,655.37,0.0,509.37,20.0,1.8801,4.0912,0.1496,84834.14,0.8135,0.03,0,,29.7,2008.0,755.33,63679.81,63679.81,0.0,0,0.811427463529411,0.0,0.0,0.0,0.0,755.33,0.0,4.799135910954892,0.617,1183.57477207395,4.5520000000000005,20.78981074,True,12.377228130674277
99,6,1920,2710,1.0,94.9,357.17,94.9,94.9,467.67,467.67,325.07,35.43,1.319,3.8633,0.122,78795.52,0.7637,17.22,1,"
						",29.46,2016.0,343.6107,26456.36,26407.85,0.0,0,0.5122,0.0,0.0,77.3676,0.0,451.9392,30.961,4.928029504741834,0.81,843.592925723528,3.1633333333333336,11.31288098,True,12.053499262300342
101,13,1970,2637,0.0,752.57,1844.58,752.57,0.0,3025.08,0.0,1688.29,156.29,0.7128,1.9906,0.2754,369722.61,0.6098,0.03,19,,200.0,2012.0,146.55,107180.63,107143.28,2100.9231,0,1.07365757252521,0.0,0.0,104.49,0.0,256.4,5.36,4.019665944696174,0.971,5673.150393182927,25.08566666666667,30.29047972,True,14.777347375937167
102,11,1900,2939,1.0,126.84,310.5,126.84,0.0,610.43,0.0,521.37,6.54,0.7615,3.0748,0.1776,30367.74,0.5087,0.03,0,,24.0,2002.0,176.5294,17865.53,17822.39,2796.33,0,1.09,0.0,0.0,28.4738,0.0,222.42,17.4213,4.812598549353516,0.796,1102.6728344077505,4.228,8.34264894,True,12.342604393624168
104,13,2010,2762,0.0,723.34,1671.11,723.34,0.0,2724.9,0.0,1554.87,116.25,1.4716,1.8,0.5426,370926.36,0.6133,0.05,1,,104.7,2011.0,301.75,165756.18,165756.18,2015.5629,0,1.3462124607938,0.0,0.0,0.0,0.0,302.42,0.67,3.7671081372521913,0.759,5208.93434766757,24.111333333333334,49.94793384,True,15.768063415171198
105,4,1983,2820,0.0,47.0,186.69,47.0,0.0,221.13,0.0,134.42,29.75,1.2783,5.996,0.04,31972.45,0.8443,0.1,0,"
						",24.0,1992.0,613.1294,20276.33,20276.33,75.2,0,0.5,0.0,0.0,24.9219,0.0,650.91,12.8606,4.704893617021276,0.704,410.60584364176145,1.5666666666666667,7.00420172,True,12.625152625152626
106,13,1930,2939,,1831.52,4519.44,1831.52,0.0,10963.92,0.0,4159.76,359.68,1.054,4.0748,0.1488,1228139.0,0.4122,175.9,1,"
						",288.9,2007.0,283.9184,382495.63,382481.12,0.0,0,0.9102,0.0,0.0,53.9404,1.9582,340.9586,1.1415,5.98624093648991,0.736,18597.713141414122,61.050666666666665,117.00022208,True,9.922754635203468
110,4,1980,2885,1.0,313.3,656.65,313.3,0.0,1080.88,0.0,601.0,39.3,1.7145,2.0881,0.41,105649.5,0.6075,0.04,1,"
						",110.5,2020.0,300.7427,69584.36,69584.36,469.95,0,0.5,0.0,0.0,0.0,0.0,326.01,25.2611,3.4499840408554103,0.739,2129.125611037295,10.443333333333333,22.249536599999995,True,17.217470949596628
111,4,1900,2699,1.0,51.36,154.98,51.36,0.0,212.65,0.0,207.54,10.67,2.4681,5.9914,0.0001,26067.28,0.7288,0.02,0,,22.0,2016.0,614.25,21637.02,21637.02,0.0206,0,0.498358959036547,0.0,0.0,0.0,0.0,614.25,0.0,4.140381619937695,0.686,407.0354084257046,1.712,11.52315424,True,14.346503644486242
112,4,1950,2617,0.0,1111.87,1408.0,1111.87,1111.87,4700.44,4700.44,1694.38,186.25,1.5986,3.7619,0.1575,257659.74,0.2995,0.02,0,,291.0,1950.0,172.68,117969.26,117969.26,1603.3519,0,0.457700589806886,0.0,7.66,69.65,0.0,249.99,0.0,4.227508611618265,0.614,8684.677952191443,37.06233333333333,68.18579486000002,True,14.050828858574942
114,8,1970,3424,0.0,123.0,571.57,123.0,0.0,443.45,0.0,468.43,24.42,2.1274,3.3067,1.0491,25638.3,1.2889,0.07,1,,24.0,2018.0,223.3796,69490.28,69477.51,563.85,0,0.97,0.0,0.0,0.0,0.0,229.12,5.7378,3.605284552845528,2.529,868.1057761391567,4.1,21.54575192,True,16.475814635246365
115,13,1985,2939,,1546.45,4714.04,1546.45,0.0,6988.42,0.0,4645.44,68.6,0.6721,3.8761,0.5172,777817.9,0.6746,35.15,19,"
						",485.45,2002.0,162.3504,230936.43,224561.23,2182.5872,2,1.1782,32.3147,0.0,35.3852,0.0,231.9221,1.8719,4.519008050696757,0.894,12676.09803190403,51.54833333333333,67.76201368,True,13.144477578622922
116,4,1950,2617,1.0,105.96,232.4,105.96,105.96,357.42,357.42,221.68,12.7,1.7874,2.6495,0.2381,38346.77,0.6502,3.86,1,"
						",23.06,2008.0,333.7579,29832.18,29827.31,0.0,0,0.4922,0.0,0.0,55.0163,0.0,391.302,2.5278,3.3731596828992076,0.843,715.848781374279,3.5319999999999996,8.597589640000002,True,17.609602148732584
117,13,1980,2617,0.0,4697.29,7242.05,4697.29,0.0,20938.14,0.0,6438.63,1219.8,0.4868,5.3391,0.2817,744248.1,0.3459,274.5,1,"
						",980.0,2016.0,126.7923,527266.01,527256.7,0.0,0,2.5214,0.0,0.0,19.7769,0.8349,147.7486,0.3444,4.457493576083231,0.885,38090.14759700732,156.57633333333334,192.93918528000003,True,13.325874504612159
120,13,2000,2939,,711.8201,2389.09,711.82,0.0,3090.18,0.0,2258.03,131.06,0.7836,2.9503,0.1799,394200.1,0.7731,79.65,1,"
						",169.12,2007.0,228.1893,128182.94,127995.9,0.0,0,0.3552,0.0,0.0,37.8695,0.0,288.65,22.5912,4.341237953415189,0.788,5672.7813882788505,23.727333333333334,43.12117252,True,13.68273304467701
121,13,1980,2885,1.0,393.0,817.62,393.0,0.0,1355.85,0.0,753.4,44.0,2.3232,3.1124,0.45,131571.0,0.603,0.02,1,"
						",110.5,2020.0,420.4355,145787.55,145787.55,589.5,0,0.5,0.0,0.0,0.0,0.0,440.57,20.1382,3.4499999999999997,0.882,2668.1267441860464,13.1,37.74488959999999,True,17.217391304347828
124,4,1900,2613,0.0,357.7,943.8,357.7,0.0,2352.0,0.0,908.98,24.42,1.0863,3.597,0.0677,234197.7,0.4013,0.01,1,,74.0,2014.0,199.16,50122.58,50122.58,510.8251,0,0.31045269709984,0.0,0.0,26.36,0.0,228.4,2.88,6.575342465753425,0.704,3929.3562599553998,11.923333333333334,21.50527428,True,9.03375
125,4,1970,2737,1.0,155.31,657.77,155.31,0.0,739.94,0.0,630.87,26.9,1.7632,1.5315,1.1598,35514.36,0.889,6.49,1,,34.9,2017.0,536.1409,65341.55,65334.1,369.0166,0,0.667806580042709,0.0,0.0,105.27,0.0,649.7518,8.3409,4.764277895821261,0.785,1336.7825236099445,5.1770000000000005,23.070946680000002,True,12.46778657729005
126,13,1960,2426,2.0,1275.404,2874.22,1275.4,0.0,6891.12,0.0,2260.49,222.5,1.0388,1.2,0.5046,237685.31,0.4171,32.09,1,,141.0,2022.0,170.9493,199319.29,199298.95,10173.0836,0,0.8858,0.0,0.0,317.5223,0.0,491.6348,3.1631,5.403104908264074,0.914,11962.792570538746,42.513333333333335,52.303940239999996,True,10.993678821439767
130,5,1990,2682,0.0,1182.96,2390.71,1182.96,1182.96,4503.62,4503.62,2038.62,352.09,1.402,3.7049,0.3942,394466.6,0.5308,112.75,1,"
						",186.0,2018.0,227.1541,214927.18,213945.37,0.0,0,1.5776,0.0,37.2719,112.0726,2.2929,390.6938,11.9022,3.807077162372354,0.796,8574.742781874713,39.432,83.25206962,True,15.602520638952667
133,4,2009,2756,1.0,116.56,281.33,116.56,116.56,585.09,585.09,189.73,16.53,0.3939,1.9818,0.013,18760.44,0.4808,2.0,19,"
",150.0,2009.0,53.3748,8355.66,8345.58,285.78,0,0.53,0.0,25.6786,207.0703,0.0,287.71,1.5826,5.019646533973919,1.341,1047.273823322852,3.8853333333333335,2.1498760199999998,True,11.833502538071066
134,13,1985,2463,1.0,568.48,1494.4,568.48,0.0,2202.53,0.0,1665.35,103.43,1.6962,2.5921,0.4592,225091.83,0.6785,0.04,0,,198.0,2010.0,451.0,179622.24,179622.24,0.0001,0,1.00321940945455,0.0,0.0,0.0,0.0,481.8,30.8,3.874419504643963,0.701,4177.833180994552,18.949333333333335,61.85735145999999,True,15.331328971682563
135,4,1990,2746,0.0,150.0,240.0,150.0,0.0,595.0,0.0,140.54,66.76,1.0605,3.6529,0.59,15547.5,0.4,0.17,1,"
						",23.0,2018.0,141.3676,17088.09,17088.09,225.0,0,0.5,0.0,0.0,0.0,0.0,143.66,2.2942,3.966666666666667,0.806,1129.651937984496,5.0,7.858205479999999,True,14.974789915966387
137,5,1999,2904,,371.2,812.78,371.2,371.2,1499.2,1499.2,729.91,116.35,0.8371,3.7144,0.0854,97867.59,0.5421,20.33,0,"
						",52.2,1999.0,219.6834,47098.74,47098.26,0.0,0,0.368,0.0,0.0,48.9018,11.4973,280.1605,0.078,4.038793103448276,0.578,2813.877619620422,12.373333333333333,20.863562019999996,True,14.707363927427961
138,13,1977,2598,0.0,244.01,774.02,244.01,0.0,842.4,0.0,686.91,49.7,1.0067,5.7881,0.59,69977.71,0.9188,0.04,1,"
						",49.91,2017.0,310.9138,63871.43,63871.43,366.01,0,0.5,0.0,0.0,29.8666,0.0,359.94,19.1534,3.4523175279701652,0.842,1661.2995107234453,8.133666666666667,19.583617339999996,True,17.205833333333334
140,13,1980,2617,0.0,535.4,1564.38,535.4,0.0,1966.13,0.0,1466.32,98.06,1.0289,3.2604,0.1166,227434.5,0.7957,0.01,0,,210.0,2007.0,283.89,107903.51,107857.59,0.0001,0,0.930069623282584,0.0,0.0,32.16,0.0,321.84,5.79,3.672263728053792,0.71,3790.481597385712,17.846666666666668,36.568229439999996,True,16.17530885546734
141,8,1870,3086,0.0,338.75,1406.43,338.75,0.0,1948.68,0.0,1362.44,40.45,1.1351,2.6587,0.1018,241072.59,0.7217,0.02,1,,460.0,2008.0,1014.86,226954.92,225450.95,6342.9337,1,5.3498647770223,15.84,0.0,50.77,0.0,1256.35,174.88,5.752560885608856,0.656,3348.143031494036,11.291666666666666,33.08100118000001,True,10.325835950489562
142,7,1925,2426,0.0,960.5599,2141.37,960.56,960.56,5438.76,5438.76,1978.67,184.8,1.0037,3.0874,0.2498,633698.2,0.3937,61.05,1,"
						",112.62,2020.0,197.6501,134776.93,134776.93,0.0,0,0.648,0.0,0.0,38.7753,0.0,236.4254,0.0,5.662072124593988,0.71,9346.156448931923,32.01866666666667,51.13085198000001,True,10.490858945789112
143,13,1976,2640,0.0,2903.2,6500.0,2903.2,0.0,15186.72,0.0,5853.69,415.69,0.9523,3.0424,0.2641,1364213.0,0.428,103.85,19,"
						",450.0,2010.0,389.8606,645329.09,645228.32,0.0,0,1.5989,0.0,0.0,61.934,0.0,454.8811,3.0865,5.231027831358501,0.57,26543.66703698245,96.77333333333333,136.78328486,True,11.355320964632257
144,4,1900,2639,0.0,1703.131,3243.49,1703.13,1703.13,6978.21,6978.21,2985.39,210.58,1.5355,3.3136,0.2771,640378.49,0.4648,132.34,19,,312.4,2000.0,169.0412,229761.14,229642.05,1940.2099,0,0.35,0.0,16.7168,54.2255,1.3219,249.7087,8.4033,4.097285585950573,0.798,13000.085577688085,56.771,105.63688465999999,True,14.497402915647424
146,5,1990,2864,1.0,2840.0,5521.7,2840.0,0.0,10652.4,0.0,5022.98,498.72,0.9612,3.7977,0.1402,678237.3,0.5184,0.02,1,,589.0,2017.0,177.67,445121.53,445121.53,2.7095,0,1.5570368,0.0,0.0,0.0,0.0,196.78,19.11,3.750845070422535,0.882,20356.778116606612,94.66666666666667,134.4415464,True,15.8364312267658
147,13,1900,2975,,274.22,790.86,274.22,0.0,1347.29,0.0,754.63,36.23,0.884,5.6303,0.063,130490.5,0.587,11.25,1,"
						",90.2,2020.0,410.1497,72666.92,72642.77,0.0,0,0.64,0.0,0.0,21.1921,0.0,446.6429,15.3011,4.91317190576909,0.646,2404.2066475002534,9.140666666666668,17.421573780000003,True,12.089949454089322
148,13,1900,2559,,210.12,7684.66,3535.46,0.0,20733.04,0.0,6849.48,1179.09,0.928,2.2311,0.1882,747130.6,0.3706,64.38,19,"
						",800.0,2020.0,367.1928,752669.8,752279.26,0.0,0,1.0183,0.0,0.0,28.8722,0.6347,398.0284,1.3287,5.86431185758006,0.579,35308.10626890607,117.84866666666667,179.73970278,True,10.129065684530586
149,10,2004,2553,0.0,1767.14,6693.04,1767.14,1767.14,24357.11,24357.11,6183.61,502.55,1.6454,3.2737,0.7952,774061.24,0.2748,0.14,0,,840.0,2004.0,433.22,511139.64,511139.64,5549.5561,0,1.04680556866998,0.0,212.24,208.02,1.46,1204.37,349.42,13.783350498545673,0.668,36339.45067165068,58.90466666666667,236.39419658,True,4.309547232820314
151,4,1960,2939,0.0,74.14,205.45,74.14,0.0,303.48,0.0,149.53,14.73,1.0844,4.028,0.5523,17844.45,0.677,0.02,1,,204.8,2017.0,163.7031,11648.28,11648.28,184.4,0,0.49,0.0,0.0,22.9288,0.0,190.85,4.2164,4.093336930132183,0.96,577.269313115978,2.4713333333333334,4.4296554399999994,True,14.51138790035587
152,4,1950,2670,3.0,1488.59,3926.12,1488.59,1488.59,8585.34,8585.34,3559.96,371.63,1.4828,2.7379,0.4826,530024.2,0.4573,43.69,1,"
						",217.0,2010.0,256.379,260305.72,260229.16,0.0,0,0.64,0.0,0.0,51.9432,0.0,313.1124,4.7902,5.7674309245662005,0.682,14683.930897424862,49.61966666666667,125.9238893,True,10.299213077175743
155,5,1960,2555,,5403.588,9203.6,5403.59,1116.24,26975.57,5057.2,8610.16,676.71,1.0352,4.2929,0.2654,2350598.0,0.3412,228.21,1,"
						",1828.91,1999.0,194.3302,895219.78,752493.66,9131.2471,2,0.64,37.2701,6.536,81.5976,3.7439,337.3183,13.8405,4.992157065950599,0.717,47669.237323911024,180.11966666666666,236.36571981999998,True,11.898664087542915
156,11,1930,2537,0.0,391.52,1384.42,391.52,0.0,2522.19,0.0,1228.71,50.92,1.022,2.292,0.2437,138249.87,0.5489,0.05,1,,98.5,2010.0,316.098,90552.96,90552.96,8425.47,0,0.67,0.0,0.0,146.8944,0.0,463.0,0.0,6.442046383326523,0.732,4229.021953103468,13.050666666666666,27.4490052,True,9.220672510794191
157,13,1902,2617,,4904.38,9356.93,4904.38,0.0,28424.26,0.0,8366.25,990.68,1.1208,3.0604,0.059,2146855.0,0.3292,415.43,19,"
						",900.0,2006.0,237.8093,931665.55,931628.3,0.0,0,0.9438,0.0,0.0,46.9222,0.1983,286.2494,1.3196,5.795688751687267,0.799,48523.54784144885,163.47933333333333,248.17540143999997,True,10.248997581643287
158,5,2023,2710,0.0,400.296,1237.22,400.3,400.3,1730.2,1730.2,1198.94,38.28,0.1413,1.0,0.1029,18250.07,0.7151,1.31,5,,11.8,2023.0,11.8821,22108.45,3181.24,1878.3269,3,0.765,12.2728,19.8755,48.2636,0.0,103.4754,11.1814,4.322258306270297,0.669,3185.665224531214,13.343333333333334,4.15380444,True,13.742815859438217
160,13,1750,2737,1.0,493.79,951.26,493.79,0.0,2418.55,0.0,848.0,191.56,1.4105,3.3748,0.5082,299929.1,0.3933,55.99,19,"
						",400.0,2014.0,377.4614,125329.55,125324.18,0.0,0,1.4897,0.0,0.0,36.809,0.0,414.5925,0.3222,4.897932319407036,0.672,4307.391548896207,16.459666666666667,36.85161376,True,12.127566517128033
162,4,1870,2589,0.0,2321.1,6287.46,2321.1,2321.1,13571.37,13571.37,5612.48,674.98,1.019,3.0652,0.1906,1347278.0,0.4633,256.76,1,"
						",325.72,2019.0,257.3484,410607.64,410344.34,0.0,0,0.4224,0.0,27.0666,71.5636,0.0,359.0893,3.1106,5.846956184567662,0.687,23132.75435692579,77.36999999999999,155.76131632,True,10.1591320552015
169,6,1900,2549,,1149.91,2436.88,1149.91,0.0,4429.84,0.0,2278.47,158.41,1.1359,3.6621,0.2313,500018.7,0.5501,59.65,1,"
						",144.6,2016.0,241.5214,205676.28,205587.55,0.0,0,0.9516,0.0,0.0,82.0533,0.0,331.6965,8.1218,3.8523362697950274,0.74,8405.02499330551,38.330333333333336,63.36454667999999,True,15.419214689469598
170,4,2015,2478,0.0,687.57,2090.39,687.57,687.57,3604.87,3604.87,1927.99,78.67,0.1985,1.8646,0.0101,194210.79,0.5799,0.04,1,,404.0,2015.0,15.5603,7165.28,7136.1,1675.04,1,0.41,0.0,6.1759,44.3571,0.0,329.15,263.0536,5.242913448812484,0.667,6309.2920736797705,22.919,10.587881940000003,True,11.329578597841255
171,13,1970,2667,,1744.39,3572.59,1744.39,0.0,8024.92,0.0,3103.89,479.93,1.1182,4.4075,0.3275,745767.7,0.4452,242.53,1,"
						",286.55,2017.0,264.8257,268326.8,267786.23,0.0,0,1.3488,0.0,0.0,51.6167,2.3713,320.0471,1.2335,4.60041619133336,0.58,14486.445047023612,58.14633333333334,111.72122546,True,12.911875258569555
173,13,1970,2617,0.0,1631.655,2679.09,1631.66,0.0,6481.37,0.0,2240.61,555.09,0.9995,5.9074,0.2562,521924.7,0.4134,93.69,1,"
						",588.0,2016.0,255.5691,329284.12,329282.72,0.0,0,1.1146,0.0,0.0,43.5015,0.916,300.1352,0.1487,3.972255249255359,0.79,12182.682502181875,54.38866666666667,110.37256722000002,True,14.953721821158183
176,13,1930,2617,0.0,1869.98,3370.94,1869.98,0.0,8229.19,0.0,3034.34,556.63,1.2739,3.6811,0.4091,383539.3,0.4096,82.3,1,"
						",333.9,2016.0,215.4083,330379.59,319728.3,0.0,0,0.4364,0.0,0.0,39.9672,2.1919,277.541,19.9736,4.400683429769303,0.794,15029.830732459852,62.33266666666667,118.28912838000001,True,13.497903438856074
179,4,1940,2735,0.0,734.34,1741.86,734.34,432.45,3095.93,1842.58,1656.74,114.96,0.2607,1.6894,0.0619,340301.9,0.5626,11.71,1,"
						",110.97,2022.0,71.8052,50580.04,38781.82,2711.9226,1,4.0,18.1195,11.0742,54.908,0.0,159.8061,3.8992,4.2159353977721485,0.735,5728.7781937902155,24.478,12.522510839999999,True,14.08939995413333
180,6,2000,2664,0.0,2468.991,6507.2,2468.99,2346.82,12472.83,12004.38,6349.2,157.99,1.1793,2.7643,0.4898,518058.13,0.5217,99.31,19,,400.0,2000.0,916.3811,2106789.81,1511966.98,162730.9043,1,10.1459,0.0,16.9337,257.641,0.0,1232.4167,41.4609,5.051794458462773,0.668,21985.50398802655,82.29966666666665,158.48686634,True,11.758198099388832
182,5,1942,2516,1.0,259.32,910.23,259.32,0.0,1050.22,0.0,745.25,41.7,1.3162,2.3393,0.3176,70820.34,0.8667,0.06,1,"
",44.0,2005.0,313.9013,61622.79,61594.41,402.57,0,0.54,0.0,0.0,230.8305,0.0,560.85,16.1231,4.049899737775721,0.757,1973.2979162675906,8.644,21.5689372,True,14.667029765192057
184,13,1970,2617,0.0,4856.741,7159.34,4856.74,4856.74,20132.15,20132.15,6379.77,801.47,1.0077,5.2765,0.643,1069441.0,0.3556,153.99,1,"
						",1019.0,2016.0,181.0633,709684.42,709672.79,0.0,0,1.1095,0.0,0.0,57.3174,1.1246,239.9217,0.4164,4.145198219381726,0.807,37359.414354348075,161.89133333333334,213.15701368000003,True,14.32983342564008
185,13,1990,3108,,8671.28,14644.23,8745.49,0.0,42579.7,0.0,13250.63,1393.6,0.9966,3.3408,0.4616,3419997.0,0.3439,111.5,1,"
						",2030.22,2010.0,237.7271,1426804.81,1337338.23,57183.7461,2,0.918,25.103,0.0,43.7341,0.3691,307.5797,0.6464,4.86876092706069,0.643,75702.20403471917,291.5163333333333,357.22633476,True,12.20022935812136
186,4,1950,2559,0.0,233.9,474.71,233.9,233.9,1054.61,1054.61,333.39,60.69,1.6513,2.563,0.4631,59953.65,0.4501,0.1,1,,30.0,2012.0,184.8846,29639.95,29628.82,1152.44,2,0.83,181.2668,856.1339,720.9989,0.0,2057.19,113.9123,4.508807182556648,0.685,1925.5498324003831,7.796666666666667,14.121507539999998,True,13.174216060913515
187,13,1975,2617,0.0,4793.02,8839.37,4793.02,4793.02,21315.32,21315.32,7770.93,1446.18,0.957,4.965,0.2575,694247.3,0.4147,420.57,1,"
						",932.8,2016.0,245.7402,839153.92,839134.65,0.0,0,0.9438,0.0,0.0,35.9165,0.5267,282.4737,0.2903,4.447158576429891,0.712,38800.0672121634,159.76733333333334,292.3412742,True,13.356843247016702
188,8,1960,2523,0.0,318.69,851.63,318.69,0.0,1777.56,0.0,699.9,45.55,1.3219,4.6047,0.531,100515.99,0.4791,0.05,0,,29.7,1999.0,266.4491,92918.28,92541.72,7095.92,0,1.8,0.0,0.0,62.0247,0.0,406.51,78.0238,5.5777087451755625,1.09,3076.0728936773876,10.623,22.698837899999997,True,10.649534192938635
189,13,1865,2617,0.0,8493.642,11196.99,8493.64,0.0,48227.46,0.0,9863.85,1556.03,0.6129,3.4573,0.2605,3069919.0,0.2322,808.68,1,"
						",1621.8,1997.0,174.1689,958431.6,958376.9,0.0,0,0.64,0.0,0.0,23.1627,0.5347,198.2347,0.3683,5.6780673539259965,0.648,82690.27978345712,283.1213333333333,228.50432368000003,True,10.46130598625762
190,8,1930,3028,0.0,108.43,481.22,108.43,0.0,507.92,0.0,349.96,27.51,1.681,4.0222,0.3889,31387.65,0.9474,0.1,1,,33.7,2019.0,811.6953,68660.53,67902.7,3152.74,0,6.39,0.0,0.0,28.5151,0.0,1038.5,198.2988,4.684312459651387,0.772,925.790999394458,3.6143333333333336,13.978669639999998,True,12.680622932745313
191,13,1800,2741,1.0,272.54,1035.77,272.54,0.0,1716.16,0.0,986.5,67.03,1.2422,3.5228,0.0389,170899.8,0.6035,20.21,1,"
						",109.67,2023.0,291.264,64470.86,64470.86,0.0,0,0.4496,0.0,0.0,22.9727,0.0,314.2367,0.0,6.296910545241065,0.812,2896.5510417132427,9.084666666666667,29.23127168,True,9.433197370874511
193,13,1965,2894,0.0,207.77,643.98,207.77,0.0,1044.8,0.0,461.45,48.36,0.2454,1.6352,0.0385,64308.53,0.6164,0.09,31,,243.4,1994.0,216.3414,30861.57,30859.37,1755.66,0,1.12,0.0,0.0,9.1399,0.0,226.5,1.0232,5.0286374356259325,0.687,1857.5156022293586,6.925666666666667,3.84636204,True,11.812344946401227
