DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max,cluster
13,1987,2748,0.0,791.41,2808.08,925.05,0.0,4406.33,0.0,2337.71,164.99,0.8129,3.0015,0.1597,213246.49,0.6373,0.04,1,,147.4,2017.0,294.6727,236229.21,235887.63,10214.72,0,0.76,0.0,0.0,19.3592,0.0,330.5,16.4711,4.7633425220258365,0.865,7890.086229116465,30.834999999999997,47.91083888,True,12.47023486665774,1
4,1900,2577,1.0,158.0,382.61,158.0,0.0,659.8,0.0,379.3,23.89,1.7463,4.1526,0.2702,51341.16,0.5799,0.02,1,,23.05,2013.0,319.49,36063.06,36063.06,0.0631,0,0.492137601100498,0.0,0.0,132.67,15.76,475.65,7.73,4.175949367088608,0.714,1233.9821116671574,5.266666666666667,15.23154408,True,14.22431039709003,1
4,1980,4264,1.0,157.44,530.14,157.44,0.0,581.29,0.0,378.48,25.19,1.1729,4.7039,0.6942,33875.33,0.912,0.06,1,,29.1,2015.0,426.9477,48142.15,48142.13,445.18,0,0.65,0.0,0.0,42.3544,0.0,476.13,6.829,3.6921366869918697,0.716,1126.6395108361694,5.248,11.24820866,True,16.088245110013936,1
4,1900,2463,1.0,711.9,797.58,711.9,0.0,3636.91,0.0,532.41,157.72,1.3413,2.799,0.068,180410.04,0.2193,0.1,1,,424.35,2012.0,93.1549,52439.35,52376.58,1724.35,0,0.38,0.0,0.0,38.8607,30.5748,171.1,8.5086,5.108737182188509,0.79,6404.230242554317,23.73,23.11159626,True,11.627139522286775,1
5,1880,3424,1.0,1007.9,2232.85,1007.9,0.0,4951.9,0.0,2101.7,131.15,1.1165,3.8218,0.0009,283999.5,0.4509,0.04,0,,292.2,1990.0,286.02,411726.82,196865.81,1.0013,0,1.29953744688608,0.0,0.0,291.36,2.06,702.69,123.25,4.913086615735688,0.683,8797.149337366585,33.596666666666664,56.95554239999999,True,12.090159332781358,1
13,1980,2633,1.0,1508.4,3531.58,1508.4,0.0,4681.7,0.0,3219.0,312.58,1.2681,2.9789,0.4382,499255.0,0.7543,0.02,0,,697.6,1981.0,383.04,676734.06,676727.64,1.3314,0,0.989415489658936,0.0,0.0,103.84,0.0,487.6,0.72,3.1037523203394324,1.171,9513.931411999778,50.28,100.26316923999998,True,19.13812504004956,1
4,1967,2540,1.0,575.68,1116.61,575.68,575.68,2197.05,2197.05,914.94,56.68,1.4204,5.1398,0.8789,103677.01,0.5082,0.05,1,,45.0,2005.0,212.6962,85165.22,85148.44,6876.31,2,0.95,0.0,83.9452,4.2386,0.0,305.93,5.0641,3.8164431628682607,0.695,4185.924678325814,19.18933333333333,31.81809280000001,True,15.564230217792035,1
13,2017,2735,1.0,2569.56,7417.01,2569.56,0.0,13350.59,0.0,6336.42,281.64,0.1716,1.2645,0.0978,198957.94,0.5556,0.04,13,,72.7,2017.0,50.2446,143072.05,142432.35,0.0,2,0.6,0.0,0.0,26.4673,0.0,84.48,7.7658,5.195671632497393,1.103,23373.79414668044,85.652,28.86926904,True,11.432593166294524,1
4,2002,2614,1.0,83.87,186.2,83.87,0.0,331.53,0.0,116.66,40.5,0.4983,3.286,0.124,15872.07,0.5616,0.15,1,,28.1,2018.0,122.1263,8259.83,8255.88,1874.58,2,3.8,0.0,0.0,53.0315,0.0,183.74,8.5779,3.952903302730415,0.806,635.2919657221446,2.795666666666667,3.82429356,True,15.026929689620852,1
13,1890,2463,0.0,822.77,1577.02,822.77,0.0,3638.71,0.0,1090.85,119.0,0.5752,2.056,0.1279,220489.83,0.4334,0.08,1,,88.3,2009.0,159.4323,118157.72,118155.52,10568.39,0,1.71,0.0,0.0,2.42,0.0,163.86,2.011,4.422511759057817,0.901,6644.360170936087,27.425666666666665,17.442418399999998,True,13.43128141566654,1
4,1930,2710,1.0,749.91,1821.89,749.91,749.91,3957.1,3957.1,1620.71,185.68,1.2907,5.642,0.1522,270793.35,0.4604,0.05,1,,113.6,2016.0,274.97,152223.14,152223.14,0.3029,0,0.459340755393671,0.0,23.93,80.03,0.11,379.04,0.0,5.276766545318772,0.738,6913.862005062312,24.997,62.78913914,True,11.25689368476915,1
7,1650,2617,0.0,14395.295,31742.44,14395.3,14395.3,132145.89,132145.89,25196.16,1525.71,1.1061,3.1876,0.0551,3014603.16,0.2402,854.34,0,,2162.0,1990.0,196.0377,2729088.62,2067438.66,67542.0491,3,0.7,77.7558,32.0417,29.3144,1.0866,336.3506,0.1143,9.17979409946302,0.733,207356.08031253095,479.8433333333333,654.65651544,True,6.470733369006027,1
4,1800,2707,0.0,188.15,673.47,188.15,0.0,914.66,0.0,490.3,21.86,2.5889,4.4452,1.0754,54964.89,0.7363,0.05,0,,113.5,2002.0,664.4267,84882.42,84882.42,461.43,0,0.45,0.0,0.0,0.0,0.0,664.43,0.0,4.861334041987775,0.679,1641.0597385600718,6.2716666666666665,27.330194840000004,True,12.218868213325171,1
13,1990,2555,0.0,687.949,1891.45,687.95,138.35,3338.45,761.34,1502.18,88.13,1.0476,2.8,0.272,183514.13,0.5666,48.4,0,,105.91,1990.0,401.3746,186722.52,186416.71,10027.8293,0,4.1333,0.0,5.8403,31.6653,2.0519,472.8246,31.8924,4.8527509266661815,0.675,5953.7167799117815,22.93166666666667,36.40895536,True,12.24047986340967,1
11,1987,2617,0.0,1869.98,2158.87,1869.98,1869.98,6971.35,6971.35,1765.71,172.86,0.9877,2.0,0.1871,268847.38,0.3097,83.44,4,,335.0,2016.0,278.5347,214482.49,342563.82,45166.7541,1,8.0,158.7123,14.5368,59.9378,0.0,554.9955,43.2739,3.7280345244334168,0.658,13350.692785743844,62.33266666666667,41.79423534,True,15.93332883874716,1
8,1960,2614,0.0,198.68,456.06,198.68,0.0,715.31,0.0,364.67,24.66,1.6332,4.0268,0.5366,35966.43,0.6376,0.04,0,,23.3,2000.0,405.4739,57403.0,56255.34,4440.85,0,2.81,0.0,0.0,14.136,0.0,881.88,462.2535,3.6003120595933154,0.698,1394.2508586594,6.6226666666666665,13.89759864,True,16.498569850833906,1
4,1925,2426,0.0,615.95,2098.15,1051.56,1051.56,5472.62,5472.62,1916.25,181.9,0.9336,2.7416,0.0704,316181.13,0.3834,0.05,1,,113.0,2017.0,192.04,133009.35,133009.35,3230.4055,0,0.341661785142857,0.0,3.36,4.78,0.0,200.18,0.0,5.2042869641294836,0.659,9586.743713605563,35.052,45.7541608,True,11.413667311086828,1
4,1970,2735,1.0,241.03,581.71,241.03,0.0,1034.52,0.0,531.38,46.54,0.7977,3.2519,0.091,67020.33,0.5623,0.05,0,,31.5,2001.0,207.44,36851.97,36851.97,0.0975,0,0.457552655346344,0.0,0.0,0.0,0.0,207.44,0.0,4.292079824088288,0.737,1913.53368133273,8.034333333333333,11.50450504,True,13.83944438000232,1
8,1900,2617,1.0,229.0,389.23,229.0,0.0,1025.5,0.0,763.6,40.23,1.3962,4.1263,0.0638,119086.5,0.3796,0.03,0,,30.0,2005.0,412.69,98535.31,98535.31,0.4741,0,2.32887427465504,0.0,0.0,0.0,0.0,939.44,526.75,4.478165938864628,1.043,1876.0469009173687,7.633333333333334,24.64278738,True,13.264358849341784,1
11,1990,2600,0.0,1068.57,3571.34,1068.57,0.0,8274.05,0.0,2945.68,238.88,2.027,5.3597,1.1645,257413.84,0.4316,0.11,0,,398.8,2000.0,676.1612,434905.14,434696.12,18478.28,0,1.46,0.0,0.0,98.199,0.0,792.56,18.2011,7.743105271531111,0.602,13366.389238295213,35.619,145.02436992,True,7.671340879013302,1
13,1960,2617,1.0,1988.38,3412.24,1988.38,1919.68,8525.9,8226.2,3094.24,306.0,0.9613,3.7813,0.516,373216.65,0.4002,0.02,0,,191.9,2000.0,408.72,537564.82,537564.82,15966.4857,2,2.64290058394839,11.28,9.93,103.74,1.98,535.65,0.0,4.287862481014695,0.661,15681.180021551574,66.27933333333334,82.63141424,True,13.853056216938976,1
4,1990,2688,1.0,765.08,2205.01,765.08,0.0,3542.51,0.0,1941.36,253.3,1.0056,2.9564,0.157,263750.19,0.6224,0.05,0,,233.0,1999.0,246.74,131854.16,131854.16,0.0001,0,0.453580427261094,0.0,0.0,0.0,0.0,247.26,0.51,4.630247817221728,0.698,6391.945317095076,25.502666666666663,54.02175472,True,12.828687004412128,1
4,1900,2617,0.0,184.15,480.02,184.15,184.15,933.2,933.2,321.9,46.66,1.1906,4.0072,0.002,40811.61,0.5144,0.11,1,,405.3,2008.0,182.9837,24919.27,24910.69,900.19,0,0.82,0.0,62.3078,536.0659,0.0,789.58,8.2233,5.067607928319305,0.739,1657.747397428369,6.138333333333334,11.40460184,True,11.72150664380626,1
13,1963,2629,1.0,456.0,1397.42,456.0,0.0,2026.6,0.0,1300.1,97.32,1.3216,3.2629,0.2014,175648.5,0.6895,0.01,0,,80.0,1990.0,425.24,142854.5,142854.5,0.6428,0,4.08,0.0,0.0,100.37,0.0,525.61,0.0,4.444298245614035,0.737,3701.69878620971,15.2,40.71515176,True,13.365439652620154,1
4,1980,2559,0.0,55.47,159.2,55.47,55.47,252.23,252.23,123.45,11.6,1.2979,5.4163,0.4076,16146.65,0.6312,0.11,1,,24.4,1999.0,327.4562,14834.85,14832.21,273.3,0,0.84,0.0,10.775,145.7491,0.0,487.43,3.4598,4.547142599603389,0.817,469.9180944654768,1.849,4.4610967,True,13.063148713475798,1
13,1900,2553,0.0,227.364,359.91,227.36,0.0,977.57,0.0,284.22,18.79,1.3352,2.7,0.142,47996.43,0.3682,10.92,0,,443.9,2017.0,261.2284,38183.16,38176.21,1890.0428,0,2.519,0.0,0.0,0.0,0.0,262.7555,1.527,4.2996569317382125,0.643,1808.0577304851372,7.578666666666667,8.604470880000001,True,13.81505569933611,1
4,1930,2737,1.0,570.624,1417.69,570.62,570.62,2683.27,2683.27,1015.02,49.56,0.937,2.8,0.038,89240.56,0.5283,27.1,0,,85.0,1996.0,186.7854,83811.57,83784.22,1396.9663,0,0.8315,0.0,7.2651,42.2539,0.0,244.6305,8.3261,4.702376362553013,0.786,4825.9320903279695,19.020666666666667,21.7968348,True,12.631911063739391,1
13,1965,2463,1.0,2875.71,3868.61,2875.71,0.0,26477.35,0.0,3459.11,409.5,0.3064,1.5512,0.0396,467115.19,0.1461,0.04,0,,820.0,2020.0,101.05,224367.93,224367.93,7933.6621,0,0.848877925562039,0.0,0.0,0.0,0.0,101.37,0.33,9.207239255696852,0.772,41550.31388830973,95.857,33.901754079999996,True,6.451445254151191,1
4,1970,2627,0.0,41.0,178.53,41.0,41.0,203.0,203.0,173.18,3.19,0.8707,1.4779,0.0045,20279.1,0.8795,0.02,0,,26.0,2020.0,240.39,7694.1,7694.1,60.0618,0,0.542564014957309,0.0,0.0,0.0,0.0,240.39,0.0,4.951219512195122,0.781,374.1947438079032,1.3666666666666667,3.110046540000001,True,11.997044334975367,1
4,1900,2638,0.0,66.7,168.23,66.7,0.0,230.0,0.0,155.7,12.53,1.3359,2.3,0.2266,9943.93,0.7314,4.43,0,,24.0,2006.0,217.0725,9914.57,9906.41,158.4792,0,0.88044,0.0,0.0,46.5714,0.0,267.6823,4.0384,3.4482758620689653,0.684,461.2696337877573,2.2233333333333336,4.736372599999999,True,17.226000000000003,1
13,1969,3515,0.0,365.0,471.0,365.0,0.0,1468.8,0.0,418.08,49.92,1.2708,4.2278,1.2252,105943.2,0.3207,0.02,31,,50.0,2017.0,246.07,66039.36,66039.36,1079.9053,0,0.92457648,0.0,0.0,0.0,0.0,246.07,0.0,4.024109589041096,0.735,2759.890933418286,12.166666666666666,14.8469568,True,14.761029411764708,1
4,1965,2646,0.0,111.259,384.34,111.26,0.0,580.97,0.0,301.82,12.52,1.5023,5.8,0.2708,32453.02,0.6616,8.88,0,,150.0,2006.0,345.2593,24390.1,24380.7,527.4043,0,0.6462,0.0,0.0,39.6339,0.0,393.0562,8.163,5.2217328779435555,0.635,1030.9239583237531,3.708666666666667,10.52080372,True,11.375534020689535,1
13,1975,2537,0.0,2781.43,4462.43,2781.43,0.0,12431.64,0.0,3479.09,487.49,1.2175,1.4035,0.4209,572937.37,0.359,0.07,1,,340.0,2018.0,242.6354,417619.07,417583.66,27625.93,0,1.46,0.0,0.0,11.2079,0.0,255.15,1.2942,4.469513883146439,0.619,22604.579471881996,92.71433333333331,98.3996858,True,13.290035908375724,1
6,1982,2426,0.0,461.15,1501.33,461.15,0.0,2296.85,0.0,1242.44,79.11,1.4922,3.9241,0.4775,93113.27,0.6537,0.04,0,,114.0,2003.0,750.0451,246880.28,246790.63,14122.0,0,3.88,0.0,0.0,102.3301,0.0,864.58,12.2064,4.980700422855904,0.714,4074.779698167793,15.371666666666666,43.28809038,True,11.926033480636525,1
8,2012,2589,0.0,199.73,731.53,199.73,0.0,2971.44,0.0,620.4,200.55,0.3822,2.62,0.3918,52628.26,0.2462,0.06,0,,28.0,2012.0,683.7682,99017.98,98695.9,6646.18,0,1.55,0.0,0.0,0.0,0.0,796.84,113.0716,14.8772843338507,0.723,4438.5260390480635,6.657666666666667,15.251157600000004,True,3.9926641628301422,1
4,2018,2555,1.0,144.764,662.0,144.76,144.76,935.27,935.27,427.12,17.83,0.2108,0.9448,0.0066,27134.24,0.7078,1.42,5,,19.63,2018.0,75.4848,7438.08,7425.93,434.5037,0,1.0,0.0,8.9903,22.1442,0.0,109.6881,3.0689,6.4608317214700195,0.68,1579.4947432264255,4.825333333333333,2.1376535999999997,True,9.193862734825238,1
4,1859,3156,2.0,314.038,1258.38,314.04,0.0,1869.63,0.0,873.44,31.81,1.6703,3.6858,0.2535,77274.28,0.6731,17.55,0,,78.1,1990.0,371.7534,85380.29,85363.32,553.3123,0,0.5,0.0,0.0,68.756,0.0,445.3201,4.8106,5.953477264042797,0.731,3189.903222489803,10.468,31.5230426,True,9.977362365815695,1
13,1972,2505,1.0,2072.2,6387.32,2072.2,0.0,10207.8,0.0,5948.83,434.69,0.3923,2.2949,0.1223,825721.36,0.6257,0.04,1,,353.2,2011.0,155.39,228973.21,228973.21,1.5871,0,0.90991787983061,0.0,0.0,111.36,0.0,267.3,0.54,4.926068912267156,0.711,18106.913090457732,69.07333333333332,66.6259218,True,12.058296596720156,1
4,2002,2939,1.0,217.81,769.49,217.81,217.81,836.5,836.5,652.78,24.22,1.4935,2.8,0.4311,49356.8,0.9199,11.07,0,,27.62,2002.0,370.3612,60833.01,60822.59,1717.8286,0,2.2534,0.0,0.0,46.8733,0.0,420.9434,3.7089,3.8405031908544145,0.754,1597.9322847663618,7.260333333333333,20.8548586,True,15.466723251643756,1
13,1900,2720,0.0,546.0,1591.8,546.0,0.0,2772.0,0.0,1462.03,129.77,1.1504,1.3,0.1089,233014.05,0.5742,0.08,0,,109.8,2020.0,260.29,108966.71,108966.71,1520.7014,0,0.92838912,0.0,0.0,0.0,0.0,260.29,0.0,5.076923076923077,0.767,4892.114490161002,18.2,37.01240624,True,11.7,1
8,1800,2788,0.0,170.72,620.18,170.72,0.0,887.3,0.0,567.55,47.54,1.2683,3.3428,0.1732,99540.19,0.6989,0.06,0,,38.0,1999.0,753.29,91881.18,91881.18,0.0002,0,2.49085594696087,0.0,0.0,0.0,0.0,753.29,0.0,5.197399250234302,0.714,1567.8904923243465,5.690666666666667,17.57480754,True,11.42879296742928,1
8,1950,2608,0.0,290.714,632.17,290.71,0.0,1237.41,0.0,537.02,13.93,1.0701,3.1,0.3571,55383.05,0.5109,6.68,0,,29.4,2007.0,168.0718,34888.77,34882.92,396.6842,0,0.4,0.0,0.0,43.4635,0.0,212.9329,1.3976,4.256509923979224,0.714,2291.394413492868,9.690333333333331,12.35696204,True,13.95509491599389,1
13,1973,2720,0.0,3225.0,6843.95,3225.0,0.0,13424.86,0.0,6267.17,548.69,1.0654,1.1817,0.0001,1065947.85,0.5098,0.07,0,,544.5,2011.0,178.6,447611.53,447611.53,8982.1647,0,0.851733137614679,0.0,0.0,0.0,0.0,178.6,0.0,4.1627472868217055,0.777,24887.3015751938,107.5,146.50859781999998,True,14.269422548912988,1
11,1998,2718,0.0,600.991,2018.79,600.99,0.0,5346.98,0.0,1913.5,105.29,1.967,6.5061,2.2007,105437.22,0.3776,86.88,19,,350.0,2005.0,481.1819,214195.39,214067.63,4486.9026,0,0.9462,0.0,0.0,149.0214,0.0,637.6528,7.4495,8.896953360288856,0.74,8455.813108142882,20.033,88.97763538000001,True,6.676442777044239,1
11,1999,2589,0.0,1907.95,4819.21,1907.95,0.0,24437.73,0.0,4308.45,563.4,0.4453,2.4615,0.567,426962.76,0.1972,0.08,0,,336.0,1999.0,214.3219,235369.6,235369.6,38836.21,0,0.34,0.0,0.0,0.0,0.0,214.32,0.0,12.80837024031028,0.576,36748.56162234884,63.598333333333336,66.1072377,True,4.637592362302064,1
5,1990,2711,1.0,530.62,1125.46,530.62,51.22,2232.21,210.66,1057.87,67.59,1.3777,3.493,0.0868,143217.45,0.5042,0.01,0,,145.0,1990.0,304.36,306566.19,304727.76,0.4789,3,1.28308241647569,4.0,1.22,67.0,4.78,427.86,46.51,4.206795823753345,1.887,4136.520387471261,17.687333333333335,33.87038737999999,True,14.120010214092762,1
8,2007,2621,0.0,239.566,486.42,239.57,0.0,925.17,0.0,380.05,23.71,1.3275,3.1,0.1098,59290.69,0.5258,13.57,1,,30.4,2019.0,294.1017,60282.13,58904.16,5316.7247,0,8.2197,0.0,0.0,98.8729,0.0,568.8927,175.9181,3.86179404766874,0.836,1763.2851495848663,7.985666666666666,11.5603475,True,15.381452057459711,1
8,1900,2567,0.0,179.01,382.88,179.01,0.0,1134.89,0.0,357.2,25.68,1.0763,2.8927,0.078,50003.84,0.3374,9.83,1,,24.0,2018.0,540.365,71916.9,71838.14,5671.0368,0,6.74042553191489,0.0,0.0,0.0,0.0,559.8196,19.4546,6.339813418244792,0.743,1919.367269712099,5.967,9.17477792,True,9.369360907224488,1
8,1955,2678,1.0,134.85,298.36,134.85,0.0,518.87,0.0,241.44,16.2,1.2792,2.282,0.5602,26697.63,0.575,0.04,1,,24.5,2017.0,306.4794,33775.48,33210.17,2994.23,0,2.6,0.0,0.0,98.1126,0.0,552.15,147.5637,3.8477567667779016,0.804,995.0222625483956,4.495,6.916368959999999,True,15.437566249735,1
13,1900,2553,0.0,395.265,307.87,395.27,0.0,1431.95,0.0,243.34,17.95,1.3194,2.7,0.142,69445.81,0.215,9.53,0,,443.9,2017.0,168.2842,42764.27,42757.32,3285.7787,0,2.8665,0.0,0.0,0.0,0.0,169.1626,0.8784,3.622713588180232,0.643,2775.021086500975,13.175666666666666,7.390555919999999,True,16.39654876217745,1
4,1980,2559,0.0,53.96,153.02,53.96,0.0,247.61,0.0,117.11,18.1,1.3382,5.4702,0.4076,16954.72,0.618,0.18,1,,23.6,2019.0,314.7161,13748.1,13745.53,132.92,0,0.42,0.0,0.0,145.3,0.0,468.67,8.6524,4.588769458858414,0.809,460.6171610897535,1.7986666666666666,5.11454444,True,12.94464682363394,1
4,1950,2541,1.0,573.61,980.82,573.61,573.61,2027.39,2027.39,905.27,73.55,1.3281,1.3,0.8302,104289.38,0.4838,0.05,4,,54.0,2022.0,238.19,90929.66,90865.69,1725.0388,0,0.511925231482234,0.0,2.24,0.0,0.0,246.13,5.7,3.5344397761545303,0.665,3954.3883580881543,19.120333333333335,25.95808174,True,16.80605803520783,1
8,1920,2564,0.0,321.22,792.44,321.22,0.0,1288.57,0.0,661.83,48.23,1.1492,3.7866,0.7225,80285.79,0.615,0.04,0,,69.6,2002.0,755.3092,146890.22,144672.05,10294.79,0,5.88,0.0,0.0,360.0036,13.046,1731.76,603.3909,4.011487454081315,0.596,2424.8594236025538,10.707333333333334,18.864055080000004,True,14.807474952854715,1
4,1800,2528,0.0,702.21,1289.55,702.21,652.12,3434.41,3135.23,1008.5,81.38,1.4195,3.4288,0.4746,156115.99,0.3755,0.04,1,,176.0,2019.0,149.8236,83359.71,83327.05,4264.89,1,0.75,90.5676,20.2029,1591.2653,0.0,1859.96,8.0995,4.890858859885219,0.792,6112.619165726942,23.407,34.21202988,True,12.14510614632499,1
4,1854,2519,0.0,45.42,217.09,45.42,0.0,217.24,0.0,214.27,14.45,0.8967,1.2,0.1318,35832.22,0.9993,0.09,4,,10.4,2022.0,361.53,9486.43,9486.43,64.9323,0,0.489589269638756,0.0,0.0,135.52,0.0,497.05,0.0,4.782915015411713,0.578,402.2360318679406,1.514,4.189518180000001,True,12.419204566378198,1
4,1920,2717,2.0,66.4,163.44,66.4,0.0,284.81,0.0,123.68,10.32,1.4404,2.1948,0.0394,17029.41,0.5739,0.05,0,,24.0,2012.0,193.607,9614.25,9611.07,161.51,0,0.48,0.0,0.0,0.0,0.0,231.99,38.3783,4.289307228915662,0.748,536.2238906789951,2.213333333333334,4.01598016,True,13.84839015484007,1
8,1996,2802,1.0,461.9,1795.54,461.9,461.9,1912.3,1912.3,1723.3,72.24,0.4064,1.4046,0.1743,268888.0,0.9389,0.06,4,,143.4,2020.0,54.06,20128.28,20128.28,0.0,2,2.94458669575886,0.84,24.22,0.0,0.0,79.12,0.0,4.140073609006278,0.806,3561.146577416166,15.396666666666668,16.036348479999997,True,14.347570987815718,1
4,1900,2557,0.0,69.571,281.42,84.26,59.41,363.26,250.46,261.75,19.68,1.2084,3.1,0.1367,27874.86,0.7747,11.65,0,,19.48,2019.0,289.6702,20787.33,20785.21,332.6117,0,0.5123,0.0,51.6731,82.996,0.0,425.1581,0.8187,4.311179681936862,0.852,679.5169498985238,2.808666666666667,7.546134,True,13.778131365963777,1
13,1840,2426,0.0,2576.17,6119.4,2576.17,0.0,16114.33,0.0,4667.05,354.16,1.5053,3.1672,0.3773,503076.0,0.3797,0.04,0,,246.0,2015.0,208.7198,505908.33,505908.33,15189.51,0,0.63,0.0,0.0,0.2002,0.0,208.92,0.0,6.2551500871448695,0.941,27076.255295222676,85.87233333333333,162.94011834000003,True,9.496175019377164,1
4,1970,2784,0.0,52.27,132.98,52.27,0.0,253.23,0.0,97.9,7.51,1.0331,2.9211,0.5228,13311.3,0.5251,0.07,0,,23.7,2004.0,221.6741,7868.73,7866.25,128.47,0,0.42,0.0,0.0,42.541,0.0,287.2,22.9896,4.84465276449206,0.679,465.223028060918,1.7423333333333335,2.46155902,True,12.260940646842792,1
4,1974,2617,1.0,299.7,433.01,299.7,0.0,1253.51,0.0,279.87,74.21,1.1491,5.0656,0.4595,85434.55,0.3454,0.14,19,,1000.0,2006.0,129.2234,22748.68,22735.18,732.5,0,0.44,0.0,0.0,5.4481,0.0,146.2686,11.5971,4.182549215882549,0.587,2332.0826864073374,9.99,13.95033586,True,14.201865162623356,1
4,2005,2478,0.0,120.1,411.15,120.1,0.0,500.44,0.0,379.07,27.04,1.0703,5.3193,0.6233,48138.55,0.8216,0.01,0,,24.0,2005.0,289.86,26160.5,26160.5,0.0477,0,0.476812521981865,0.0,0.0,14.52,0.0,304.38,0.0,4.166860949208993,0.751,939.505078971658,4.003333333333333,10.99104986,True,14.25533530493166,1
6,1980,2559,1.0,121.7,405.13,121.7,0.0,703.67,0.0,307.88,49.62,1.9833,4.7843,1.1641,40436.29,0.5757,0.19,1,,25.5,2015.0,908.003,81595.18,81595.18,3406.83,0,2.93,0.0,0.0,152.4975,0.0,1060.5,0.0,5.782004930156121,0.738,1218.7843093641118,4.056666666666667,16.9603074,True,10.273253087384711,1
13,2023,2762,0.0,448.66,1790.82,448.66,0.0,4546.71,0.0,1747.88,42.93,0.2028,1.3,0.0827,157269.54,0.3939,0.01,5,,186.5,2023.0,127.73,49709.17,49709.17,1657.7248,0,0.419335627698975,0.0,0.0,0.0,0.0,127.73,0.0,10.133976730709222,0.867,7063.039604610732,14.955333333333334,8.205581280000002,True,5.861469942002019,1
13,1900,2553,0.0,233.392,331.68,233.39,0.0,975.06,0.0,261.76,15.05,1.2045,2.7,0.142,47165.7,0.3402,5.97,0,,443.9,2017.0,219.2464,32896.01,32889.06,1940.1527,0,2.519,0.0,0.0,0.0,0.0,220.7339,1.4876,4.177813959466986,0.643,1817.387162808633,7.779666666666667,7.118498399999998,True,14.21796197157098,1
13,1950,2463,1.0,687.04,1521.04,687.04,0.0,2376.24,0.0,1354.5,166.54,0.2478,1.3,0.0229,182992.28,0.6401,0.07,0,,123.0,2019.0,103.74,54814.9,54814.9,1895.4426,0,1.13453835235398,0.0,0.0,0.0,0.0,103.74,0.0,3.4586632510479736,0.769,4664.619710683376,22.901333333333337,11.042942,True,17.174265225734775,1
13,1800,3012,3.0,143.59,159.33,143.59,0.0,807.41,0.0,265.66,28.64,0.9449,4.1386,0.0093,36363.53,0.1973,0.02,0,,31.0,2000.0,295.35,32295.63,32295.63,0.0001,0,1.49245628475708,0.0,0.0,0.0,0.0,296.42,1.07,5.623023887457343,0.762,1403.9708546081083,4.786333333333333,7.39103276,True,10.56371112569822,1
4,1965,2711,1.0,133.9,370.13,133.9,0.0,584.29,0.0,337.23,32.9,1.377,3.2134,0.1627,119620.05,0.6335,0.02,0,,145.0,1990.0,355.55,162405.57,28817.54,0.0538,0,0.452426325399682,0.0,0.0,58.22,0.0,413.77,0.0,4.3636295743091855,0.605,1081.7418964748654,4.463333333333334,11.4017314,True,13.612521179551251,1
4,1900,2463,2.0,715.82,706.67,715.82,0.0,3126.66,0.0,485.8,126.37,1.2999,2.8109,0.0515,216894.05,0.226,0.08,1,,424.35,2012.0,101.333,55956.94,55893.83,1733.86,0,0.44,0.0,0.0,41.3961,30.4072,181.66,8.5086,4.3679416613115025,0.771,5730.152662193236,23.860666666666667,19.73409706,True,13.599082727255285,1
4,1800,2751,0.0,1384.5,4300.67,2046.0,2046.0,12566.72,12566.72,3058.29,449.69,1.2493,4.9795,0.2152,596782.03,0.3422,0.13,1,,391.5,2020.0,135.5061,215659.59,215565.32,4985.14,0,0.33,0.0,47.2908,17.4127,0.0,208.21,8.0036,6.142091886608015,0.778,21199.12270976835,68.2,121.19906104000002,True,9.670972218685543,1
13,1965,2426,1.0,4739.23,4949.08,4739.23,0.0,16960.82,0.0,3578.64,980.92,0.8936,3.4017,0.2642,626059.26,0.2918,0.08,1,,350.0,2020.0,242.1164,981156.49,980955.44,55013.38,0,1.82,0.0,0.0,0.0,0.0,243.95,1.8379,3.5788134359379056,0.855,32875.125665114014,157.9743333333333,130.69336536,True,16.59767994707803,1
4,1890,3826,0.0,592.345,1530.55,592.35,0.0,2811.76,0.0,1069.15,85.28,1.1245,2.9825,0.2992,207203.28,0.5443,30.02,19,,70.0,2020.0,499.2857,211911.63,211876.59,9429.7558,0,4.1338,0.0,0.0,34.9724,3.5628,547.224,9.4031,4.7467882164261,0.716,5044.382767750054,19.745,29.132135500000004,True,12.513724499957322,1
13,1995,2835,1.0,273.623,940.64,273.62,0.0,1374.75,0.0,742.02,64.26,1.7622,5.1699,1.259,57506.31,0.6842,40.17,0,,50.0,1995.0,697.3867,128247.42,128153.1,1799.4976,0,1.66,0.0,0.0,42.7764,0.0,841.6073,101.4442,5.024303778963526,0.672,2439.855702034565,9.120666666666668,32.79610836,True,11.822533551554828,1
4,1950,2617,1.0,228.44,264.6,228.44,0.0,1055.09,0.0,256.5,37.95,2.8117,3.3,0.7419,72858.15,0.2508,21.15,0,,19.0,1990.0,235.6457,40800.42,40789.8,558.3398,0,0.7884,0.0,0.0,64.3695,0.0,306.0077,5.9925,4.618674487830503,0.758,1914.7105971069025,7.614666666666667,16.928721000000003,True,12.860832725170363,1
